label,filepath
Explosion,Data/Trimmed-Videos/Explosion/Explosion041_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting006_x264_0_72.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting004_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery106_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery073_x264_0_18.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_559.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery111_x264_1_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_25.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary010_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents024_x264_1_67.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary065_x264_0_57.mp4
Arson,Data/Trimmed-Videos/Arson/Arson040_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents090_x264_1_17.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting029_x264_0_33.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_551.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting_8_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents015_x264_0_1.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse013_x264_2_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary084_x264_0_21.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary035_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1486.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents104_x264_0_54.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_510.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1137.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary010_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary065_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_0_160.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1276.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_154.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary013_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery037_x264_1_28.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery100_x264_0_12.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting006_x264_0_120.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary063_x264_0_14.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion038_x264_0_34.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_489.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_185.mp4
Arson,Data/Trimmed-Videos/Arson/Arson044_x264_0_17.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse004_x264_0_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary063_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1134.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting045_x264_0_68.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting025_x264_0_38.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion051_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary022_x264_0_29.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_180.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary075_x264_1_5.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_21.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_619.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_5_2_22.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_235.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_69.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_392.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_1_103.mp4
Assault,Data/Trimmed-Videos/Assault/Assault003_x264_0_33.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents108_x264_1_5.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting029_x264_0_6.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery144_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting006_x264_0_111.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents136_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1165.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents062_x264_1_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson037_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary023_x264_0_88.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery015_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse012_x264_1_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson042_x264_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery009_x264_0_6.mp4
Assault,Data/Trimmed-Videos/Assault/Assault006_x264_0_29.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_87.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary023_x264_0_48.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_590.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_39.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery124_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery098_x264_0_91.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary065_x264_0_65.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting031_x264_0_12.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_129.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson052_x264_1_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary019_x264_0_33.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary001_x264_0_30.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse020_x264_1_12.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting036_x264_0_8.mp4
Assault,Data/Trimmed-Videos/Assault/Assault040_x264_0_16.mp4
Arson,Data/Trimmed-Videos/Arson/Arson002_x264_0_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_546.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery032_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents007_x264_1_8.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting038_x264_0_5.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse050_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents062_x264_1_21.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary061_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_18.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_399.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents142_x264_1_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary032_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery076_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault010_x264_2_5.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting045_x264_0_64.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_86.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting014_x264_1_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault037_x264_2_3.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary023_x264_0_61.mp4
Arson,Data/Trimmed-Videos/Arson/Arson005_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_564.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_608.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary086_x264_0_40.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_325.mp4
Assault,Data/Trimmed-Videos/Assault/Assault011_x264_0_9.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_2_30.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary023_x264_0_150.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery014_x264_1_95.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_35.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary058_x264_0_59.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery052_x264_0_26.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_112.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary053_x264_0_32.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_336.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery036_x264_1_42.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery055_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary032_x264_1_37.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents142_x264_0_16.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_120.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents067_x264_1_1.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery074_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary078_x264_0_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_53.mp4
Arson,Data/Trimmed-Videos/Arson/Arson016_x264_0_24.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery026_x264_0_4.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting031_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_49.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery026_x264_0_14.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting025_x264_0_3.mp4
Arson,Data/Trimmed-Videos/Arson/Arson018_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents147_x264_1_43.mp4
Arson,Data/Trimmed-Videos/Arson/Arson045_x264_3_1.mp4
Assault,Data/Trimmed-Videos/Assault/Assault002_x264_0_21.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery145_x264_0_19.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_17.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery044_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_0_39.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_143.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents087_x264_0_5.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting042_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery150_x264_0_18.mp4
Assault,Data/Trimmed-Videos/Assault/Assault031_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery073_x264_0_55.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_170.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse039_x264_0_88.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary047_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting039_x264_1_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting015_x264_0_33.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting015_x264_0_1.mp4
Arson,Data/Trimmed-Videos/Arson/Arson035_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents078_x264_1_25.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery021_x264_0_75.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery084_x264_0_15.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary075_x264_0_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_171.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery029_x264_0_12.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_16.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_57.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_708.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary095_x264_1_16.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary016_x264_0_65.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents063_x264_0_4.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion052_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting015_x264_1_60.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_25.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson013_x264_0_68.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_890.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault047_x264_0_17.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1369.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting034_x264_0_27.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents008_x264_1_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents067_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery121_x264_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery024_x264_0_4.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery034_x264_0_38.mp4
Assault,Data/Trimmed-Videos/Assault/Assault006_x264_0_39.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault045_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery037_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault042_x264_1_32.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery099_x264_1_1.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting016_x264_0_13.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery129_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson024_x264_0_13.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting020_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_156.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_98.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_71.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_1_105.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_30.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_5_2_8.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting037_x264_0_11.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_246.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents029_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_239.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary005_x264_0_25.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1510.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse008_x264_0_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion013_x264_0_28.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents078_x264_1_19.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_52.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse036_x264_1_35.mp4
Arson,Data/Trimmed-Videos/Arson/Arson025_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse008_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting049_x264_1_6.mp4
Arson,Data/Trimmed-Videos/Arson/Arson007_x264_0_21.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse012_x264_1_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery098_x264_1_64.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting044_x264_0_75.mp4
Assault,Data/Trimmed-Videos/Assault/Assault037_x264_0_3.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse050_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery098_x264_1_54.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting047_x264_0_30.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary083_x264_0_17.mp4
Assault,Data/Trimmed-Videos/Assault/Assault005_x264_0_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents108_x264_1_14.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery071_x264_0_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_308.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery032_x264_1_59.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_74.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery044_x264_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery013_x264_0_35.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery064_x264_0_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary044_x264_0_30.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting045_x264_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery100_x264_0_37.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary096_x264_0_42.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery086_x264_0_11.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery027_x264_0_49.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents062_x264_1_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting009_x264_0_23.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson002_x264_1_10.mp4
Arson,Data/Trimmed-Videos/Arson/Arson053_x264_2_15.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_1_0_57.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary057_x264_0_42.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary040_x264_0_23.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_5_1_34.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery062_x264_1_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary074_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting015_x264_1_69.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting047_x264_0_26.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary006_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_0.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_28.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary032_x264_0_77.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents050_x264_1_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_157.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery090_x264_1_27.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_379.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery111_x264_0_65.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting005_x264_0_3.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary084_x264_0_39.mp4
Assault,Data/Trimmed-Videos/Assault/Assault016_x264_2_4.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_48.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_4.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents010_x264_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery056_x264_0_32.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery078_x264_1_21.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting034_x264_0_5.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting040_x264_0_16.mp4
Arson,Data/Trimmed-Videos/Arson/Arson034_x264_0_18.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery016_x264_0_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_699.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting047_x264_0_0.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting051_x264_0_47.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_135.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion036_x264_1_24.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary024_x264_1_34.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery086_x264_0_26.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse011_x264_0_23.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery058_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse039_x264_0_77.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson046_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_0_173.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting_7_2_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary062_x264_1_0.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery111_x264_0_68.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting025_x264_0_0.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion051_x264_0_9.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting011_x264_0_9.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting044_x264_0_56.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery015_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse039_x264_0_69.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery099_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_27.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary006_x264_1_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_646.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_2_61.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse032_x264_2_34.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary058_x264_0_37.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary065_x264_1_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary058_x264_0_106.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery111_x264_0_6.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting016_x264_0_39.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_641.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1020.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting045_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery117_x264_1_16.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting011_x264_0_31.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_0_121.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery037_x264_0_12.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery009_x264_0_0.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_115.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting042_x264_1_9.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents144_x264_0_3.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_133.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse042_x264_1_87.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_687.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_805.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting024_x264_0_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery052_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson013_x264_1_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_24.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_0_143.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_1_0_56.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson013_x264_0_71.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson028_x264_0_18.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery129_x264_0_15.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_29.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary082_x264_0_15.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_166.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents023_x264_1_28.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting005_x264_1_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary040_x264_0_4.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion048_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_908.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary077_x264_0_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_23.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary058_x264_0_124.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery113_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents078_x264_0_8.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery079_x264_0_0.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse023_x264_1_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_85.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary032_x264_0_24.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_332.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary031_x264_0_13.mp4
